Data Type,Fix Time,TimeWhen,Orig. Lat.,,Orig. Long.,Latitude,Longitude,Wrong Hemisphere - Longitude,,Fix Quality,# Satellites,Horizontal dilution of position,Altitude above MSL,,Height of geoid above WGS84,,,Checksum
$GNGGA,221642,6.1642,4245.78158,N,7135.40156,42.7630263,-71.590026,71.590026,W,1,12,0.82,107.4,M,-33,M,,*75
$GNGGA,221643,6.1643,4245.78153,N,7135.40163,42.7630255,-71.5900272,71.5900272,W,1,12,0.75,107,M,-33,M,,*75
$GNGGA,221644,6.1644,4245.78155,N,7135.40158,42.7630258,-71.5900263,71.5900263,W,1,12,0.75,106.6,M,-33,M,,*7B
$GNGGA,221645,6.1645,4245.7817,N,7135.40168,42.7630283,-71.590028,71.590028,W,1,12,0.74,106,M,-33,M,,*79
$GNGGA,221646,6.1646,4245.78163,N,7135.40172,42.7630272,-71.5900287,71.5900287,W,1,12,0.74,105.8,M,-33,M,,*78
$GNGGA,221647,6.1647,4245.78158,N,7135.40174,42.7630263,-71.590029,71.590029,W,1,12,0.74,105.8,M,-33,M,,*77
$GNGGA,221648,6.1648,4245.78157,N,7135.40168,42.7630262,-71.590028,71.590028,W,1,12,0.74,105.9,M,-33,M,,*7B
$GNGGA,221649,6.1649,4245.78169,N,7135.40155,42.7630282,-71.5900258,71.5900258,W,1,12,0.75,106,M,-33,M,,*72
$GNGGA,221650,6.165,4245.78177,N,7135.40147,42.7630295,-71.5900245,71.5900245,W,1,12,0.75,106.2,M,-33,M,,*74
$GNGGA,221651,6.1651,4245.78179,N,7135.40137,42.7630298,-71.5900228,71.5900228,W,1,12,0.75,106.5,M,-33,M,,*7B
$GNGGA,221652,6.1652,4245.78184,N,7135.40119,42.7630307,-71.5900198,71.5900198,W,1,12,0.74,106.6,M,-33,M,,*74
$GNGGA,221653,6.1653,4245.78179,N,7135.40111,42.7630298,-71.5900185,71.5900185,W,1,12,0.75,106.8,M,-33,M,,*70
$GNGGA,221654,6.1654,4245.7818,N,7135.40103,42.76303,-71.5900172,71.5900172,W,1,12,0.8,107.1,M,-33,M,,*70
$GNGGA,221655,6.1655,4245.78187,N,7135.40104,42.7630312,-71.5900173,71.5900173,W,1,12,0.8,106.9,M,-33,M,,*78
$GNGGA,221656,6.1656,4245.78191,N,7135.40109,42.7630318,-71.5900182,71.5900182,W,1,12,0.8,106.6,M,-33,M,,*7E
$GNGGA,221657,6.1657,4245.78186,N,7135.40109,42.763031,-71.5900182,71.5900182,W,1,12,0.8,106.6,M,-33,M,,*79
$GNGGA,221658,6.1658,4245.7818,N,7135.40114,42.76303,-71.590019,71.590019,W,1,12,0.8,106.8,M,-33,M,,*72
$GNGGA,221659,6.1659,4245.78186,N,7135.40142,42.763031,-71.5900237,71.5900237,W,1,12,0.75,106.5,M,-33,M,,*71
$GNGGA,221700,6.17,4245.78185,N,7135.40173,42.7630308,-71.5900288,71.5900288,W,1,12,0.74,106.3,M,-33,M,,*7A
$GNGGA,221701,6.1701,4245.7818,N,7135.40173,42.76303,-71.5900288,71.5900288,W,1,12,0.75,106.5,M,-33,M,,*79
$GNGGA,221702,6.1702,4245.78176,N,7135.40176,42.7630293,-71.5900293,71.5900293,W,1,12,0.75,106.6,M,-33,M,,*75
$GNGGA,221703,6.1703,4245.78174,N,7135.40176,42.763029,-71.5900293,71.5900293,W,1,12,0.75,106.6,M,-33,M,,*76
$GNGGA,221704,6.1704,4245.78174,N,7135.40184,42.763029,-71.5900307,71.5900307,W,1,12,0.77,106.4,M,-33,M,,*7C
$GNGGA,221705,6.1705,4245.78173,N,7135.40179,42.7630288,-71.5900298,71.5900298,W,1,12,0.77,106.5,M,-33,M,,*79
$GNGGA,221706,6.1706,4245.78178,N,7135.40179,42.7630297,-71.5900298,71.5900298,W,1,11,0.82,106.4,M,-33,M,,*79
$GNGGA,221707,6.1707,4245.7818,N,7135.402,42.76303,-71.5900333,71.5900333,W,1,9,1.09,106,M,-33,M,,*7D
$GNGGA,221708,6.1708,4245.78176,N,7135.40214,42.7630293,-71.5900357,71.5900357,W,1,9,1.09,105.9,M,-33,M,,*74
$GNGGA,221709,6.1709,4245.78166,N,7135.40207,42.7630277,-71.5900345,71.5900345,W,1,11,0.94,106.1,M,-33,M,,*71
$GNGGA,221710,6.171,4245.7816,N,7135.40203,42.7630267,-71.5900338,71.5900338,W,1,11,0.94,106.4,M,-33,M,,*7E
$GNGGA,221711,6.1711,4245.78166,N,7135.40204,42.7630277,-71.590034,71.590034,W,1,12,0.86,106.2,M,-33,M,,*78
$GNGGA,221712,6.1712,4245.78169,N,7135.40206,42.7630282,-71.5900343,71.5900343,W,1,11,1.21,105.8,M,-33,M,,*70
$GNGGA,221713,6.1713,4245.78169,N,7135.40197,42.7630282,-71.5900328,71.5900328,W,1,10,1.31,105.9,M,-33,M,,*7B
$GNGGA,221714,6.1714,4245.78168,N,7135.40174,42.763028,-71.590029,71.590029,W,1,11,0.89,105.5,M,-33,M,,*7F
$GNGGA,221715,6.1715,4245.78174,N,7135.402,42.763029,-71.5900333,71.5900333,W,1,12,1.16,105.6,M,-33,M,,*74
$GNGGA,221716,6.1716,4245.78189,N,7135.40179,42.7630315,-71.5900298,71.5900298,W,1,12,0.86,106.1,M,-33,M,,*74
$GNGGA,221717,6.1717,4245.78209,N,7135.402,42.7630348,-71.5900333,71.5900333,W,1,12,0.83,104.7,M,-33,M,,*72
$GNGGA,221718,6.1718,4245.78213,N,7135.4019,42.7630355,-71.5900317,71.5900317,W,1,12,0.86,105,M,-33,M,,*7F
$GNGGA,221719,6.1719,4245.78204,N,7135.40168,42.763034,-71.590028,71.590028,W,1,12,0.83,106,M,-33,M,,*79
$GNGGA,221720,6.172,4245.78198,N,7135.40162,42.763033,-71.590027,71.590027,W,1,12,0.83,106.5,M,-33,M,,*7A
$GNGGA,221721,6.1721,4245.78195,N,7135.40148,42.7630325,-71.5900247,71.5900247,W,1,12,0.83,107.3,M,-33,M,,*79
$GNGGA,221722,6.1722,4245.78189,N,7135.40142,42.7630315,-71.5900237,71.5900237,W,1,12,0.98,107.7,M,-33,M,,*73
$GNGGA,221723,6.1723,4245.78184,N,7135.40121,42.7630307,-71.5900202,71.5900202,W,1,12,1.07,108.2,M,-33,M,,*77
$GNGGA,221724,6.1724,4245.78167,N,7135.40105,42.7630278,-71.5900175,71.5900175,W,1,12,1.04,109.7,M,-33,M,,*7C
$GNGGA,221725,6.1725,4245.78158,N,7135.40109,42.7630263,-71.5900182,71.5900182,W,1,12,0.82,110.2,M,-33,M,,*7F
$GNGGA,221726,6.1726,4245.78148,N,7135.40138,42.7630247,-71.590023,71.590023,W,1,12,0.83,110.5,M,-33,M,,*79
$GNGGA,221727,6.1727,4245.78156,N,7135.40142,42.763026,-71.5900237,71.5900237,W,1,12,0.82,110.2,M,-33,M,,*7C
$GNGGA,221728,6.1728,4245.78159,N,7135.40137,42.7630265,-71.5900228,71.5900228,W,1,12,0.8,109.8,M,-33,M,,*7E
$GNGGA,221729,6.1729,4245.78156,N,7135.40128,42.763026,-71.5900213,71.5900213,W,1,12,0.8,109.5,M,-33,M,,*73
$GNGGA,221730,6.173,4245.7816,N,7135.40123,42.7630267,-71.5900205,71.5900205,W,1,12,0.74,109.7,M,-33,M,,*7C
$GNGGA,221731,6.1731,4245.78154,N,7135.40125,42.7630257,-71.5900208,71.5900208,W,1,12,0.74,110.1,M,-33,M,,*72
$GNGGA,221732,6.1732,4245.78156,N,7135.40133,42.763026,-71.5900222,71.5900222,W,1,12,0.74,110,M,-33,M,,*75
$GNGGA,221733,6.1733,4245.78154,N,7135.40126,42.7630257,-71.590021,71.590021,W,1,12,0.74,109.8,M,-33,M,,*72
$GNGGA,221734,6.1734,4245.78161,N,7135.40099,42.7630268,-71.5900165,71.5900165,W,1,12,0.74,109.9,M,-33,M,,*77
$GNGGA,221735,6.1735,4245.78164,N,7135.40104,42.7630273,-71.5900173,71.5900173,W,1,12,0.74,109.9,M,-33,M,,*76
$GNGGA,221736,6.1736,4245.7815,N,7135.40131,42.763025,-71.5900218,71.5900218,W,1,12,0.74,110.2,M,-33,M,,*77
$GNGGA,221737,6.1737,4245.78138,N,7135.40128,42.763023,-71.5900213,71.5900213,W,1,12,0.74,111.2,M,-33,M,,*71
$GNGGA,221738,6.1738,4245.78148,N,7135.40144,42.7630247,-71.590024,71.590024,W,1,12,0.8,110,M,-33,M,,*7B
$GNGGA,221739,6.1739,4245.78112,N,7135.40131,42.7630187,-71.5900218,71.5900218,W,1,12,0.74,110.2,M,-33,M,,*7E
$GNGGA,221740,6.174,4245.78118,N,7135.40122,42.7630197,-71.5900203,71.5900203,W,1,12,0.8,110.2,M,-33,M,,*73
$GNGGA,221741,6.1741,4245.78131,N,7135.40128,42.7630218,-71.5900213,71.5900213,W,1,12,0.74,110.5,M,-33,M,,*7F
$GNGGA,221742,6.1742,4245.78125,N,7135.40106,42.7630208,-71.5900177,71.5900177,W,1,12,0.8,111.7,M,-33,M,,*7D
$GNGGA,221743,6.1743,4245.78122,N,7135.4009,42.7630203,-71.590015,71.590015,W,1,12,0.74,111.9,M,-33,M,,*70
$GNGGA,221744,6.1744,4245.78106,N,7135.40073,42.7630177,-71.5900122,71.5900122,W,1,12,0.74,112.4,M,-33,M,,*72
$GNGGA,221745,6.1745,4245.7811,N,7135.40061,42.7630183,-71.5900102,71.5900102,W,1,12,0.74,113.1,M,-33,M,,*73
$GNGGA,221746,6.1746,4245.78107,N,7135.4006,42.7630178,-71.59001,71.59001,W,1,12,0.74,113.4,M,-33,M,,*72
$GNGGA,221747,6.1747,4245.78114,N,7135.40037,42.763019,-71.5900062,71.5900062,W,1,12,0.74,113.9,M,-33,M,,*7E
$GNGGA,221748,6.1748,4245.78108,N,7135.40035,42.763018,-71.5900058,71.5900058,W,1,12,0.74,113.9,M,-33,M,,*7E
$GNGGA,221749,6.1749,4245.78107,N,7135.40041,42.7630178,-71.5900068,71.5900068,W,1,12,0.74,112.9,M,-33,M,,*72
$GNGGA,221750,6.175,4245.78108,N,7135.40055,42.763018,-71.5900092,71.5900092,W,1,12,0.74,111.3,M,-33,M,,*79
$GNGGA,221751,6.1751,4245.78105,N,7135.40046,42.7630175,-71.5900077,71.5900077,W,1,12,0.74,111.6,M,-33,M,,*72
$GNGGA,221752,6.1752,4245.78095,N,7135.40049,42.7630158,-71.5900082,71.5900082,W,1,12,0.92,111.7,M,-33,M,,*7F
$GNGGA,221753,6.1753,4245.78083,N,7135.40046,42.7630138,-71.5900077,71.5900077,W,1,12,0.75,111.7,M,-33,M,,*7F
$GNGGA,221754,6.1754,4245.78078,N,7135.40036,42.763013,-71.590006,71.590006,W,1,12,0.74,111.6,M,-33,M,,*7B
$GNGGA,221755,6.1755,4245.78079,N,7135.40039,42.7630132,-71.5900065,71.5900065,W,1,12,0.75,111.5,M,-33,M,,*76
$GNGGA,221756,6.1756,4245.78074,N,7135.40051,42.7630123,-71.5900085,71.5900085,W,1,12,0.74,111.1,M,-33,M,,*73
$GNGGA,221757,6.1757,4245.78066,N,7135.40059,42.763011,-71.5900098,71.5900098,W,1,12,0.74,111.1,M,-33,M,,*79
$GNGGA,221758,6.1758,4245.78063,N,7135.40061,42.7630105,-71.5900102,71.5900102,W,1,12,0.74,111.1,M,-33,M,,*78
$GNGGA,221759,6.1759,4245.78074,N,7135.40052,42.7630123,-71.5900087,71.5900087,W,1,12,0.74,111.1,M,-33,M,,*7F
$GNGGA,221800,6.18,4245.78089,N,7135.40051,42.7630148,-71.5900085,71.5900085,W,1,12,0.74,111.2,M,-33,M,,*7E
$GNGGA,221801,6.1801,4245.78099,N,7135.40064,42.7630165,-71.5900107,71.5900107,W,1,12,0.74,111.8,M,-33,M,,*72
$GNGGA,221802,6.1802,4245.7809,N,7135.40082,42.763015,-71.5900137,71.5900137,W,1,12,0.74,111.4,M,-33,M,,*7C
$GNGGA,221803,6.1803,4245.78087,N,7135.40066,42.7630145,-71.590011,71.590011,W,1,12,0.74,111.2,M,-33,M,,*77
$GNGGA,221804,6.1804,4245.78091,N,7135.40029,42.7630152,-71.5900048,71.5900048,W,1,12,0.74,111.4,M,-33,M,,*7A
$GNGGA,221805,6.1805,4245.78119,N,7135.40017,42.7630198,-71.5900028,71.5900028,W,1,12,0.88,111.1,M,-33,M,,*71
$GNGGA,221806,6.1806,4245.78135,N,7135.40023,42.7630225,-71.5900038,71.5900038,W,1,8,1.18,111,M,-33,M,,*79
$GNGGA,221807,6.1807,4245.78138,N,7135.4004,42.763023,-71.5900067,71.5900067,W,1,8,1.18,110.7,M,-33,M,,*76
$GNGGA,221808,6.1808,4245.78149,N,7135.40035,42.7630248,-71.5900058,71.5900058,W,1,10,0.95,110.5,M,-33,M,,*72
$GNGGA,221809,6.1809,4245.78136,N,7135.39998,42.7630227,-71.5899997,71.5899997,W,1,12,0.87,110.5,M,-33,M,,*7A
$GNGGA,221810,6.181,4245.78181,N,7135.39993,42.7630302,-71.5899988,71.5899988,W,1,12,0.89,110.1,M,-33,M,,*7F
$GNGGA,221811,6.1811,4245.78198,N,7135.40028,42.763033,-71.5900047,71.5900047,W,1,11,0.91,109.5,M,-33,M,,*77
$GNGGA,221812,6.1812,4245.78183,N,7135.40059,42.7630305,-71.5900098,71.5900098,W,1,12,0.8,109.6,M,-33,M,,*78
$GNGGA,221813,6.1813,4245.78172,N,7135.40071,42.7630287,-71.5900118,71.5900118,W,1,12,0.77,109,M,-33,M,,*73
$GNGGA,221814,6.1814,4245.7821,N,7135.40088,42.763035,-71.5900147,71.5900147,W,1,12,0.74,106.8,M,-33,M,,*71
$GNGGA,221815,6.1815,4245.78205,N,7135.4011,42.7630342,-71.5900183,71.5900183,W,1,12,0.77,104.9,M,-33,M,,*74
$GNGGA,221816,6.1816,4245.78201,N,7135.40145,42.7630335,-71.5900242,71.5900242,W,1,12,0.75,103.7,M,-33,M,,*78
$GNGGA,221817,6.1817,4245.78198,N,7135.40167,42.763033,-71.5900278,71.5900278,W,1,12,0.74,103.8,M,-33,M,,*74
$GNGGA,221818,6.1818,4245.78195,N,7135.40179,42.7630325,-71.5900298,71.5900298,W,1,12,0.74,103.9,M,-33,M,,*78
$GNGGA,221819,6.1819,4245.78187,N,7135.40163,42.7630312,-71.5900272,71.5900272,W,1,12,0.75,103.8,M,-33,M,,*71
$GNGGA,221820,6.182,4245.7819,N,7135.40116,42.7630317,-71.5900193,71.5900193,W,1,12,0.74,103,M,-33,M,,*76
$GNGGA,221821,6.1821,4245.78192,N,7135.40148,42.763032,-71.5900247,71.5900247,W,1,12,0.74,101.7,M,-33,M,,*7B
$GNGGA,221822,6.1822,4245.78194,N,7135.40164,42.7630323,-71.5900273,71.5900273,W,1,12,0.74,102.2,M,-33,M,,*76
$GNGGA,221823,6.1823,4245.782,N,7135.40158,42.7630333,-71.5900263,71.5900263,W,1,12,0.74,102.5,M,-33,M,,*71
$GNGGA,221824,6.1824,4245.78201,N,7135.40147,42.7630335,-71.5900245,71.5900245,W,1,12,0.74,102.6,M,-33,M,,*7A
$GNGGA,221825,6.1825,4245.78192,N,7135.40132,42.763032,-71.590022,71.590022,W,1,12,0.75,102.7,M,-33,M,,*70
$GNGGA,221826,6.1826,4245.78206,N,7135.40113,42.7630343,-71.5900188,71.5900188,W,1,12,0.75,103.2,M,-33,M,,*7A
$GNGGA,221827,6.1827,4245.78206,N,7135.40124,42.7630343,-71.5900207,71.5900207,W,1,12,0.74,103.7,M,-33,M,,*7B
$GNGGA,221828,6.1828,4245.78202,N,7135.40122,42.7630337,-71.5900203,71.5900203,W,1,12,0.8,104.4,M,-33,M,,*79
$GNGGA,221829,6.1829,4245.782,N,7135.40098,42.7630333,-71.5900163,71.5900163,W,1,12,0.8,105.1,M,-33,M,,*7E
$GNGGA,221830,6.183,4245.78198,N,7135.40078,42.763033,-71.590013,71.590013,W,1,12,0.8,105.2,M,-33,M,,*79
$GNGGA,221831,6.1831,4245.78205,N,7135.4007,42.7630342,-71.5900117,71.5900117,W,1,12,0.8,105.8,M,-33,M,,*7D
$GNGGA,221832,6.1832,4245.78208,N,7135.40084,42.7630347,-71.590014,71.590014,W,1,12,0.8,106.1,M,-33,M,,*72
$GNGGA,221833,6.1833,4245.78207,N,7135.40091,42.7630345,-71.5900152,71.5900152,W,1,12,0.8,106,M,-33,M,,*79
$GNGGA,221834,6.1834,4245.78208,N,7135.40069,42.7630347,-71.5900115,71.5900115,W,1,12,0.74,106.2,M,-33,M,,*7F
$GNGGA,221835,6.1835,4245.78206,N,7135.40048,42.7630343,-71.590008,71.590008,W,1,12,0.74,106.4,M,-33,M,,*75
$GNGGA,221836,6.1836,4245.78198,N,7135.40048,42.763033,-71.590008,71.590008,W,1,12,0.74,106.4,M,-33,M,,*72
$GNGGA,221837,6.1837,4245.78189,N,7135.40057,42.7630315,-71.5900095,71.5900095,W,1,12,0.92,106.6,M,-33,M,,*77
$GNGGA,221838,6.1838,4245.78184,N,7135.40076,42.7630307,-71.5900127,71.5900127,W,1,12,0.92,106.4,M,-33,M,,*74
$GNGGA,221839,6.1839,4245.78186,N,7135.40074,42.763031,-71.5900123,71.5900123,W,1,12,0.92,106.3,M,-33,M,,*72
$GNGGA,221840,6.184,4245.78194,N,7135.4006,42.7630323,-71.59001,71.59001,W,1,12,0.75,106.2,M,-33,M,,*72
$GNGGA,221841,6.1841,4245.78203,N,7135.40054,42.7630338,-71.590009,71.590009,W,1,12,0.75,106.5,M,-33,M,,*7E
$GNGGA,221842,6.1842,4245.78207,N,7135.40072,42.7630345,-71.590012,71.590012,W,1,12,0.75,106.3,M,-33,M,,*7B
$GNGGA,221843,6.1843,4245.78204,N,7135.40085,42.763034,-71.5900142,71.5900142,W,1,12,0.75,106.5,M,-33,M,,*77
$GNGGA,221844,6.1844,4245.78215,N,7135.40085,42.7630358,-71.5900142,71.5900142,W,1,12,0.74,106.6,M,-33,M,,*72
$GNGGA,221845,6.1845,4245.78223,N,7135.40093,42.7630372,-71.5900155,71.5900155,W,1,12,0.75,105.4,M,-33,M,,*71
$GNGGA,221846,6.1846,4245.78224,N,7135.40094,42.7630373,-71.5900157,71.5900157,W,1,12,0.74,105.3,M,-33,M,,*74
$GNGGA,221847,6.1847,4245.78186,N,7135.40094,42.763031,-71.5900157,71.5900157,W,1,12,0.74,105.6,M,-33,M,,*7B
$GNGGA,221848,6.1848,4245.78175,N,7135.40108,42.7630292,-71.590018,71.590018,W,1,12,0.74,105.9,M,-33,M,,*73
$GNGGA,221849,6.1849,4245.78174,N,7135.40116,42.763029,-71.5900193,71.5900193,W,1,12,0.74,105.9,M,-33,M,,*7C
$GNGGA,221850,6.185,4245.78205,N,7135.40112,42.7630342,-71.5900187,71.5900187,W,1,12,0.74,106.3,M,-33,M,,*7C
$GNGGA,221851,6.1851,4245.78203,N,7135.40097,42.7630338,-71.5900162,71.5900162,W,1,12,0.75,106.6,M,-33,M,,*73
$GNGGA,221852,6.1852,4245.78191,N,7135.40101,42.7630318,-71.5900168,71.5900168,W,1,12,0.75,106.6,M,-33,M,,*76
$GNGGA,221853,6.1853,4245.78182,N,7135.40111,42.7630303,-71.5900185,71.5900185,W,1,12,0.75,106.4,M,-33,M,,*76
$GNGGA,221854,6.1854,4245.78177,N,7135.40115,42.7630295,-71.5900192,71.5900192,W,1,12,0.75,106.5,M,-33,M,,*7E
$GNGGA,221855,6.1855,4245.78188,N,7135.40113,42.7630313,-71.5900188,71.5900188,W,1,12,0.74,106.2,M,-33,M,,*7F
$GNGGA,221856,6.1856,4245.78178,N,7135.40104,42.7630297,-71.5900173,71.5900173,W,1,12,0.74,106.2,M,-33,M,,*75
$GNGGA,221857,6.1857,4245.78164,N,7135.40107,42.7630273,-71.5900178,71.5900178,W,1,12,0.74,106.2,M,-33,M,,*7A
$GNGGA,221858,6.1858,4245.78155,N,7135.4011,42.7630258,-71.5900183,71.5900183,W,1,12,0.74,106.3,M,-33,M,,*70
$GNGGA,221859,6.1859,4245.7815,N,7135.40115,42.763025,-71.5900192,71.5900192,W,1,12,0.74,106.3,M,-33,M,,*71
$GNGGA,221900,6.19,4245.78152,N,7135.40114,42.7630253,-71.590019,71.590019,W,1,12,0.74,106.4,M,-33,M,,*78
$GNGGA,221901,6.1901,4245.7815,N,7135.40104,42.763025,-71.5900173,71.5900173,W,1,12,0.74,106.5,M,-33,M,,*7B
$GNGGA,221902,6.1902,4245.78148,N,7135.40097,42.7630247,-71.5900162,71.5900162,W,1,12,0.8,106.6,M,-33,M,,*72
$GNGGA,221903,6.1903,4245.78136,N,7135.40101,42.7630227,-71.5900168,71.5900168,W,1,12,0.8,106.7,M,-33,M,,*75
$GNGGA,221904,6.1904,4245.78133,N,7135.40096,42.7630222,-71.590016,71.590016,W,1,12,0.74,106.8,M,-33,M,,*7C
$GNGGA,221905,6.1905,4245.78138,N,7135.40095,42.763023,-71.5900158,71.5900158,W,1,9,1,106.8,M,-33,M,,*7D
$GNGGA,221906,6.1906,4245.78146,N,7135.40091,42.7630243,-71.5900152,71.5900152,W,1,9,1,106.7,M,-33,M,,*7C
$GNGGA,221907,6.1907,4245.78142,N,7135.40082,42.7630237,-71.5900137,71.5900137,W,1,11,0.85,106.9,M,-33,M,,*70
$GNGGA,221908,6.1908,4245.78135,N,7135.40084,42.7630225,-71.590014,71.590014,W,1,12,0.81,107,M,-33,M,,*76
$GNGGA,221909,6.1909,4245.78129,N,7135.40086,42.7630215,-71.5900143,71.5900143,W,1,12,0.77,107.4,M,-33,M,,*75
