Elapsed, Counts, T (Raw), T1 (C), P (Raw), P1 (mbar), P2 (mbar), Altitude (m), Dead Time (s), Dead Time Counts
805716.504000, 3, 7473824, -1.914446, 4933862, 267.641820, 266.549892, 10996.316406, 0.001030, 3
805717.504000, 6, 7473558, -1.923270, 4934880, 268.009518, 266.916393, 10984.893555, 0.002386, 6
805718.504000, 8, 7473212, -1.934749, 4935810, 268.343097, 267.248874, 10974.476562, 0.002858, 8
805719.504000, 10, 7472870, -1.946094, 4936810, 268.702441, 267.607039, 10963.290039, 0.003233, 10
805720.504000, 4, 7472508, -1.958104, 4937688, 269.016534, 267.920096, 10953.483398, 0.001455, 4
805721.504000, 7, 7472200, -1.968322, 4938688, 269.376608, 268.278992, 10942.325195, 0.002252, 7
805722.504000, 3, 7471794, -1.981791, 4939726, 269.748392, 268.649550, 10930.762695, 0.001638, 3
805723.504000, 11, 7471462, -1.992805, 4940594, 270.059438, 268.959572, 10921.106445, 0.003557, 11
805724.504000, 4, 7471152, -2.003089, 4941602, 270.422346, 269.321293, 10909.904297, 0.000952, 4
805725.504000, 6, 7470708, -2.017818, 4942668, 270.803477, 269.701164, 10898.080078, 0.002296, 6
805726.504000, 14, 7470436, -2.026842, 4943538, 271.116566, 270.013229, 10888.438477, 0.004933, 14
805727.504000, 7, 7470044, -2.039846, 4944612, 271.501770, 270.397165, 10876.554688, 0.002928, 7
805728.504000, 2, 7469680, -2.051922, 4945516, 271.825206, 270.719533, 10866.567383, 0.000508, 2
805729.504000, 2, 7469380, -2.061874, 4946490, 272.175771, 271.068951, 10855.816406, 0.000802, 2
805730.504000, 8, 7469040, -2.073154, 4947524, 272.547421, 271.439382, 10844.420898, 0.003266, 8
805731.504000, 4, 7468692, -2.084699, 4948414, 272.866029, 271.756939, 10834.627930, 0.001078, 4
805732.504000, 5, 7468276, -2.098499, 4949418, 273.224890, 272.114613, 10823.595703, 0.001943, 5
805733.504000, 5, 7467928, -2.110044, 4950286, 273.535387, 272.424086, 10814.069336, 0.002010, 5
805734.504000, 7, 7467546, -2.122717, 4951378, 273.927271, 272.814681, 10802.098633, 0.002068, 7
805735.504000, 5, 7467282, -2.131475, 4952286, 274.254339, 273.140680, 10792.156250, 0.001633, 5
805736.504000, 4, 7466830, -2.146470, 4953212, 274.583667, 273.468911, 10782.039062, 0.001113, 3
805737.504000, 7, 7466540, -2.156091, 4954276, 274.967334, 273.851326, 10770.417969, 0.003096, 8
805738.504000, 4, 7466306, -2.163854, 4955284, 275.331732, 274.214539, 10759.421875, 0.001405, 4
805739.504000, 6, 7465812, -2.180242, 4956196, 275.654887, 274.536612, 10749.500977, 0.002215, 6
805740.504000, 3, 7465518, -2.189995, 4957120, 275.987048, 274.867684, 10739.451172, 0.000911, 3
805741.504000, 9, 7465146, -2.202336, 4958138, 276.351867, 275.231302, 10728.396484, 0.003804, 9
805742.504000, 6, 7464748, -2.215540, 4959238, 276.746140, 275.624277, 10716.468750, 0.002302, 6
805743.504000, 1, 7464396, -2.227217, 4960006, 277.019678, 275.896905, 10708.155273, 0.000000, 0
805744.504000, 1, 7464076, -2.237833, 4961056, 277.397380, 276.273370, 10696.794922, 0.000644, 2
805745.504000, 4, 7463704, -2.250174, 4962072, 277.761381, 276.636172, 10685.821289, 0.002046, 4
805746.504000, 6, 7463328, -2.262648, 4963058, 278.114264, 276.987891, 10675.186523, 0.001965, 6
805747.504000, 8, 7463018, -2.272932, 4963978, 278.444460, 277.317001, 10665.274414, 0.002874, 8
805748.504000, 7, 7462672, -2.284411, 4965056, 278.831745, 277.703016, 10653.674805, 0.002916, 7
805749.504000, 2, 7462400, -2.293434, 4965862, 279.120986, 277.991306, 10645.014648, 0.000840, 2
805750.504000, 8, 7462004, -2.306571, 4966912, 279.496793, 278.365873, 10633.748047, 0.002797, 8
805751.504000, 2, 7461608, -2.319709, 4967852, 279.832237, 278.700205, 10623.678711, 0.000747, 2
805752.504000, 4, 7461236, -2.332050, 4968978, 280.236431, 279.103072, 10611.626953, 0.001034, 4
805753.504000, 3, 7460872, -2.344125, 4969846, 280.546180, 279.411794, 10602.353516, 0.000806, 3
805754.504000, 5, 7460530, -2.355471, 4970814, 280.893098, 279.757569, 10592.021484, 0.001860, 5
805755.504000, 4, 7460226, -2.365556, 4971800, 281.247493, 280.110802, 10581.507812, 0.001307, 4
805756.504000, 3, 7459766, -2.380816, 4972836, 281.616522, 280.478606, 10570.485352, 0.001141, 3
805757.504000, 5, 7459396, -2.393091, 4973826, 281.970785, 280.831699, 10559.961914, 0.001293, 5
805758.504000, 7, 7459166, -2.400721, 4974756, 282.306339, 281.166159, 10550.081055, 0.002280, 7
805759.504000, 2, 7458722, -2.415451, 4975720, 282.649279, 281.507957, 10539.866211, 0.000542, 2
805760.504000, 6, 7458398, -2.426200, 4976772, 283.027302, 281.884741, 10528.722656, 0.001984, 6
805761.504000, 7, 7458020, -2.438740, 4977690, 283.354897, 282.211250, 10519.017578, 0.003096, 7
805762.504000, 7, 7457674, -2.450218, 4978716, 283.722826, 282.577969, 10508.179688, 0.003076, 7
805763.504000, 9, 7457426, -2.458445, 4979750, 284.096000, 282.949926, 10497.266602, 0.002997, 9
805764.504000, 9, 7456940, -2.474568, 4980744, 284.448824, 283.301572, 10486.805664, 0.003839, 9
805765.504000, 4, 7456612, -2.485450, 4981670, 284.780463, 283.632117, 10477.064453, 0.001399, 4
805766.504000, 8, 7456258, -2.497193, 4982818, 285.192841, 284.043142, 10465.000977, 0.002686, 8
805767.504000, 3, 7455876, -2.509866, 4983736, 285.520218, 284.369433, 10455.374023, 0.001223, 3
805768.504000, 7, 7455546, -2.520814, 4984754, 285.885474, 284.733488, 10444.707031, 0.002216, 7
805769.504000, 8, 7455178, -2.533022, 4985734, 286.235871, 285.082728, 10434.454102, 0.003010, 8
805770.504000, 5, 7454834, -2.544434, 4986800, 286.618345, 285.463945, 10423.312500, 0.001380, 5
805771.504000, 7, 7454428, -2.557903, 4987728, 286.948728, 285.793230, 10413.633789, 0.002128, 7
805772.504000, 6, 7454030, -2.571107, 4988838, 287.345987, 286.189177, 10402.066406, 0.002099, 6
805773.504000, 12, 7453690, -2.582386, 4989904, 287.728491, 286.570424, 10390.970703, 0.003976, 12
805774.504000, 8, 7453378, -2.592737, 4990862, 288.072069, 286.912872, 10381.012695, 0.002743, 8
805775.504000, 10, 7453042, -2.603883, 4991872, 288.434107, 287.273718, 10370.528320, 0.003860, 10
805776.504000, 8, 7452722, -2.614499, 4992892, 288.800177, 287.638586, 10359.952148, 0.002666, 8
805777.504000, 5, 7452334, -2.627371, 4993812, 289.127937, 287.965257, 10350.432617, 0.001581, 5
805778.504000, 1, 7451938, -2.640508, 4994858, 289.501654, 288.337738, 10339.620117, 0.000181, 1
805779.504000, 6, 7451636, -2.650527, 4995802, 289.840252, 288.675222, 10329.870117, 0.001915, 6
805780.504000, 8, 7451178, -2.665721, 4996842, 290.210221, 289.043959, 10319.152344, 0.003245, 8
805781.504000, 3, 7450824, -2.677465, 4997928, 290.599547, 289.432003, 10307.966797, 0.001168, 3
805782.504000, 1, 7450614, -2.684432, 4998842, 290.929335, 289.760717, 10298.558594, 0.000251, 1
805783.504000, 5, 7450180, -2.698830, 4999834, 291.282231, 290.112438, 10288.375000, 0.002293, 5
805784.504000, 3, 7449820, -2.710773, 5000836, 291.640573, 290.469596, 10278.096680, 0.001081, 3
805785.504000, 8, 7449428, -2.723777, 5001882, 292.014231, 290.842019, 10267.382812, 0.002910, 8
805786.504000, 6, 7449088, -2.735056, 5002798, 292.341512, 291.168217, 10258.011719, 0.002358, 6
805787.504000, 3, 7448744, -2.746469, 5003898, 292.736085, 291.561492, 10246.768555, 0.001022, 3
805788.504000, 6, 7448420, -2.757217, 5005028, 293.142118, 291.966193, 10235.232422, 0.001860, 6
805789.504000, 9, 7448070, -2.768828, 5005856, 293.436857, 292.259953, 10226.798828, 0.003757, 9
805790.504000, 8, 7447582, -2.785018, 5006784, 293.764821, 292.586814, 10217.365234, 0.002513, 8
805791.504000, 4, 7447332, -2.793311, 5007872, 294.157225, 292.977938, 10206.293945, 0.002097, 4
805792.504000, 4, 7446884, -2.808174, 5008808, 294.489056, 293.308659, 10196.800781, 0.001084, 3
805793.504000, 5, 7446588, -2.817993, 5009882, 294.875161, 293.693498, 10185.904297, 0.001984, 6
805794.504000, 6, 7446234, -2.829737, 5010916, 295.245163, 294.062279, 10175.433594, 0.001757, 5
805795.504000, 5, 7445854, -2.842344, 5011834, 295.572014, 294.388044, 10166.154297, 0.001785, 6
805796.504000, 2, 7445514, -2.853623, 5012842, 295.932798, 294.747638, 10155.970703, 0.000777, 2
805797.504000, 2, 7445130, -2.866362, 5014016, 296.353269, 295.166723, 10144.126953, 0.000578, 2
805798.504000, 5, 7444798, -2.877376, 5014978, 296.697363, 295.509680, 10134.436523, 0.002076, 5
805799.504000, 6, 7444404, -2.890447, 5015942, 297.040630, 295.851806, 10124.742188, 0.001848, 6
805800.504000, 3, 7444014, -2.903385, 5016960, 297.403750, 296.213723, 10114.516602, 0.000807, 3
805801.504000, 3, 7443696, -2.913935, 5018034, 297.789148, 296.597854, 10103.734375, 0.001240, 3
805802.504000, 5, 7443378, -2.924484, 5019088, 298.167202, 296.974665, 10093.167969, 0.001388, 4
805803.504000, 6, 7442962, -2.938285, 5019952, 298.473215, 297.279653, 10084.530273, 0.001905, 7
805804.504000, 4, 7442618, -2.949697, 5021084, 298.879142, 297.684244, 10073.209961, 0.001805, 4
805805.504000, 5, 7442154, -2.965090, 5022054, 299.222724, 298.026676, 10063.538086, 0.001444, 5
805806.504000, 1, 7441868, -2.974578, 5023062, 299.584653, 298.387417, 10053.481445, 0.000341, 1
805807.504000, 8, 7441492, -2.987052, 5024216, 299.997766, 298.799167, 10041.989258, 0.002816, 8
805808.504000, 4, 7441164, -2.997933, 5024982, 300.269998, 299.070492, 10034.376953, 0.002133, 4
805809.504000, 4, 7440784, -3.010540, 5026166, 300.693950, 299.493046, 10022.614258, 0.001315, 4
805810.504000, 3, 7440446, -3.021753, 5027156, 301.047906, 299.845833, 10012.793945, 0.001115, 3
805811.504000, 4, 7440120, -3.032568, 5028198, 301.421183, 300.217880, 10002.467773, 0.001355, 4
805812.504000, 5, 7439730, -3.045506, 5029228, 301.788433, 300.583911, 9992.281250, 0.001489, 5
805813.504000, 4, 7439362, -3.057714, 5030216, 302.140839, 300.935150, 9982.520508, 0.001794, 4
805814.504000, 7, 7438980, -3.070387, 5031394, 302.562425, 301.355344, 9970.894531, 0.002565, 7
805815.504000, 5, 7438560, -3.084320, 5032424, 302.928845, 301.720545, 9960.750977, 0.001987, 5
805816.504000, 4, 7438214, -3.095799, 5033520, 303.321276, 302.111682, 9949.961914, 0.001328, 4
805817.504000, 6, 7437872, -3.107144, 5034488, 303.666933, 302.456195, 9940.449219, 0.002546, 6
805818.504000, 3, 7437582, -3.116765, 5035572, 304.056351, 302.844336, 9929.800781, 0.000831, 3
805819.504000, 3, 7437134, -3.131627, 5036464, 304.371457, 303.158381, 9921.069336, 0.001012, 3
805820.504000, 2, 7436760, -3.144035, 5037528, 304.751376, 303.537044, 9910.651367, 0.000836, 2
805821.504000, 0, 7436420, -3.155314, 5038634, 305.147512, 303.931874, 9899.833008, 0.000000, 0
805822.504000, 1, 7436066, -3.167058, 5039482, 305.448843, 304.232201, 9891.556641, 0.000226, 1
805823.504000, 6, 7435734, -3.178072, 5040626, 305.859049, 304.641057, 9880.391602, 0.001810, 6
805824.504000, 6, 7435396, -3.189285, 5041634, 306.219308, 305.000125, 9870.570312, 0.002434, 6
805825.504000, 5, 7435002, -3.202356, 5042600, 306.562742, 305.342416, 9861.177734, 0.001723, 5
805826.504000, 7, 7434634, -3.214564, 5043652, 306.938293, 305.716723, 9850.956055, 0.002353, 7
805827.504000, 4, 7434236, -3.227768, 5044744, 307.327688, 306.104827, 9840.360352, 0.001263, 4
805828.504000, 5, 7433926, -3.238052, 5045776, 307.697365, 306.473286, 9830.353516, 0.001032, 4
805829.504000, 3, 7433518, -3.251587, 5046658, 308.009615, 306.784488, 9821.826172, 0.001777, 4
805830.504000, 4, 7433190, -3.262469, 5047684, 308.376594, 307.150256, 9811.902344, 0.001436, 4
805831.504000, 4, 7432842, -3.274013, 5048808, 308.778896, 307.551231, 9801.044922, 0.001381, 4
805832.504000, 5, 7432504, -3.285227, 5049906, 309.171920, 307.942959, 9790.452148, 0.002050, 5
805833.504000, 6, 7432142, -3.297236, 5050800, 309.489664, 308.259644, 9781.847656, 0.001646, 6
805834.504000, 4, 7431780, -3.309245, 5051844, 309.862269, 308.631015, 9771.804688, 0.001277, 4
805835.504000, 1, 7431370, -3.322847, 5052954, 310.257755, 309.025188, 9761.142578, 0.000311, 1
805836.504000, 1, 7431058, -3.333197, 5053958, 310.616978, 309.383225, 9751.505859, 0.000329, 1
805837.504000, 9, 7430634, -3.347263, 5054964, 310.974006, 309.739061, 9741.873047, 0.003717, 9
805838.504000, 6, 7430266, -3.359472, 5055908, 311.309784, 310.073721, 9732.841797, 0.002066, 6
805839.504000, 4, 7429998, -3.368362, 5057048, 311.719844, 310.482438, 9721.930664, 0.001236, 4
805840.504000, 5, 7429516, -3.384353, 5058054, 312.075291, 310.836691, 9712.340820, 0.001924, 5
805841.504000, 1, 7429212, -3.394438, 5059062, 312.436086, 311.196296, 9702.724609, 0.000212, 1
805842.504000, 2, 7428960, -3.402798, 5060052, 312.791637, 311.550680, 9693.286133, 0.000790, 2
805843.504000, 4, 7428414, -3.420911, 5061006, 313.126320, 311.884226, 9684.234375, 0.001363, 4
805844.504000, 6, 7428100, -3.431328, 5062108, 313.521177, 312.277783, 9673.757812, 0.001944, 6
805845.504000, 5, 7427838, -3.440020, 5063142, 313.892505, 312.647892, 9663.935547, 0.001883, 5
805846.504000, 3, 7427376, -3.455347, 5064094, 314.228580, 312.982836, 9654.928711, 0.001082, 3
805847.504000, 6, 7427034, -3.466692, 5065296, 314.659213, 313.412051, 9643.542969, 0.001755, 6
805848.504000, 3, 7426648, -3.479498, 5066144, 314.959202, 313.711033, 9635.537109, 0.000809, 3
805849.504000, 3, 7426340, -3.489716, 5067306, 315.376056, 314.126517, 9624.555664, 0.000704, 3
805850.504000, 6, 7425920, -3.503649, 5068280, 315.721186, 314.470492, 9615.380859, 0.001835, 6
805851.504000, 3, 7425696, -3.511080, 5069322, 316.096331, 314.844410, 9605.551758, 0.001206, 3
805852.504000, 1, 7425290, -3.524549, 5070300, 316.443252, 315.190171, 9596.359375, 0.000378, 1
805853.504000, 6, 7424918, -3.536890, 5071392, 316.832734, 315.578363, 9586.099609, 0.001818, 6
805854.504000, 2, 7424492, -3.551023, 5072408, 317.192974, 315.937398, 9576.575195, 0.000467, 2
805855.504000, 4, 7424152, -3.562302, 5073424, 317.555468, 316.298691, 9567.051758, 0.001694, 4
805856.504000, 6, 7423744, -3.575837, 5074536, 317.951239, 316.693146, 9556.646484, 0.002386, 6
805857.504000, 2, 7423496, -3.584065, 5075630, 318.344653, 317.085271, 9546.405273, 0.000649, 2
805858.504000, 4, 7423076, -3.597998, 5076612, 318.692528, 317.431981, 9537.246094, 0.001557, 4
805859.504000, 5, 7422714, -3.610007, 5077698, 319.079945, 317.818115, 9527.118164, 0.001383, 5
805860.504000, 3, 7422394, -3.620623, 5078820, 319.481621, 318.218466, 9516.662109, 0.001122, 3
805861.504000, 3, 7421940, -3.635685, 5079782, 319.821208, 318.556910, 9507.729492, 0.000937, 3
805862.504000, 3, 7421610, -3.646632, 5080904, 320.222572, 318.956949, 9497.299805, 0.000971, 3
805863.504000, 5, 7421232, -3.659172, 5081784, 320.534166, 319.267499, 9489.143555, 0.001383, 5
805864.504000, 3, 7420942, -3.668793, 5082956, 320.954837, 319.686789, 9478.268555, 0.000954, 3
805865.504000, 3, 7420576, -3.680935, 5083964, 321.313502, 320.044261, 9468.942383, 0.000692, 3
805866.504000, 0, 7420186, -3.693873, 5085144, 321.734373, 320.463737, 9458.033203, 0.000000, 0
805867.504000, 5, 7419826, -3.705816, 5085970, 322.026630, 320.755013, 9450.416016, 0.002030, 5
805868.504000, 6, 7419466, -3.717759, 5087138, 322.443874, 321.170877, 9439.640625, 0.002678, 6
805869.504000, 4, 7419116, -3.729370, 5088064, 322.772912, 321.498818, 9431.115234, 0.001390, 4
805870.504000, 3, 7418774, -3.740716, 5089180, 323.171590, 321.896178, 9420.843750, 0.001201, 3
805871.504000, 1, 7418388, -3.753521, 5090240, 323.548592, 322.271924, 9411.108398, 0.000000, 0
805872.504000, 3, 7418026, -3.765531, 5091328, 323.936451, 322.658497, 9401.123047, 0.001141, 4
805873.504000, 4, 7417724, -3.775549, 5092370, 324.309100, 323.029915, 9391.567383, 0.001174, 4
805874.504000, 1, 7417284, -3.790146, 5093364, 324.660452, 323.380088, 9382.480469, 0.000346, 1
805875.504000, 2, 7416966, -3.800696, 5094604, 325.104983, 323.823156, 9371.131836, 0.000730, 2
805876.504000, 5, 7416624, -3.812042, 5095656, 325.480140, 324.197069, 9361.525391, 0.001456, 5
805877.504000, 0, 7416234, -3.824980, 5096586, 325.809391, 324.525217, 9353.053711, 0.000000, 0
805878.504000, 5, 7415950, -3.834401, 5097708, 326.211662, 324.926165, 9342.821289, 0.001747, 5
805879.504000, 7, 7415510, -3.848998, 5098764, 326.585551, 325.298800, 9333.225586, 0.002916, 7
805880.504000, 4, 7415128, -3.861671, 5099764, 326.940532, 325.652597, 9324.145508, 0.001303, 4
805881.504000, 0, 7414790, -3.872884, 5100726, 327.282808, 325.993734, 9315.416016, 0.000000, 0
805882.504000, 5, 7414532, -3.881443, 5101790, 327.664517, 326.374189, 9305.756836, 0.001442, 5
805883.504000, 4, 7414082, -3.896372, 5103042, 328.109646, 326.817835, 9294.426758, 0.001724, 4
805884.504000, 3, 7413754, -3.907253, 5104032, 328.462364, 327.169382, 9285.474609, 0.001098, 3
805885.504000, 3, 7413394, -3.919196, 5105018, 328.812725, 327.518575, 9276.573242, 0.000730, 3
805886.504000, 3, 7413044, -3.930807, 5106076, 329.189643, 327.894242, 9267.029297, 0.000914, 3
805887.504000, 5, 7412614, -3.945072, 5107320, 329.632290, 328.335416, 9255.824219, 0.001373, 5
805888.504000, 3, 7412224, -3.958011, 5108226, 329.952535, 328.654586, 9247.683594, 0.001217, 3
805889.504000, 2, 7411964, -3.966636, 5109438, 330.388118, 329.088741, 9236.772461, 0.000826, 2
805890.504000, 2, 7411602, -3.978645, 5110390, 330.725897, 329.425392, 9228.233398, 0.000852, 2
805891.504000, 2, 7411312, -3.988266, 5111418, 331.093404, 329.791685, 9219.009766, 0.000522, 2
805892.504000, 8, 7410896, -4.002067, 5112622, 331.521699, 330.218554, 9208.230469, 0.002474, 8
805893.504000, 4, 7410570, -4.012882, 5113592, 331.866985, 330.562693, 9199.556641, 0.001077, 4
805894.504000, 5, 7410180, -4.025820, 5114636, 332.237510, 330.931980, 9190.236328, 0.001488, 5
805895.504000, 4, 7409776, -4.039222, 5115768, 332.639763, 331.332893, 9180.140625, 0.001500, 4
805896.504000, 3, 7409478, -4.049108, 5116900, 333.044931, 331.736725, 9170.043945, 0.000964, 3
805897.504000, 5, 7409118, -4.061051, 5117994, 333.434480, 332.124979, 9160.307617, 0.001699, 5
805898.504000, 6, 7408720, -4.074255, 5119066, 333.814914, 332.504143, 9150.785156, 0.001834, 6
805899.504000, 8, 7408436, -4.083677, 5120062, 334.170743, 332.858796, 9141.936523, 0.002704, 8
805900.504000, 3, 7408048, -4.096548, 5121200, 334.575513, 333.262219, 9131.847656, 0.000831, 3
805901.504000, 3, 7407572, -4.112340, 5122182, 334.920836, 333.606373, 9123.171875, 0.001140, 3
805902.504000, 5, 7407344, -4.119903, 5123302, 335.323451, 334.007669, 9113.245117, 0.002176, 5
805903.504000, 4, 7406966, -4.132443, 5124290, 335.673656, 334.356703, 9104.522461, 0.001658, 4
805904.504000, 2, 7406638, -4.143325, 5125370, 336.058833, 334.740602, 9094.988281, 0.000591, 2
805905.504000, 3, 7406260, -4.155865, 5126400, 336.424330, 335.104880, 9085.914062, 0.001273, 3
805906.504000, 3, 7405882, -4.168405, 5127506, 336.817555, 335.496795, 9076.178711, 0.000981, 3
805907.504000, 5, 7405510, -4.180746, 5128590, 337.202891, 335.880848, 9066.649414, 0.001606, 5
805908.504000, 3, 7405174, -4.191893, 5129706, 337.600900, 336.277537, 9056.843750, 0.000993, 3
805909.504000, 5, 7404760, -4.205627, 5130852, 338.007644, 336.682923, 9046.797852, 0.002275, 5
805910.504000, 2, 7404442, -4.216176, 5131730, 338.319226, 336.993464, 9039.109375, 0.000413, 2
805911.504000, 2, 7404028, -4.229911, 5132846, 338.714969, 337.387885, 9029.349609, 0.000523, 2
805912.504000, 6, 7403666, -4.241920, 5133922, 339.097552, 337.769194, 9019.946289, 0.002563, 6
805913.504000, 2, 7403420, -4.250081, 5135076, 339.511867, 338.182149, 9009.852539, 0.000536, 1
805914.504000, 6, 7403046, -4.262488, 5136154, 339.894798, 338.563803, 9000.456055, 0.002563, 7
805915.504000, 4, 7402770, -4.271645, 5137166, 340.256392, 338.924202, 8991.634766, 0.001639, 4
805916.504000, 4, 7402236, -4.289360, 5138152, 340.601160, 339.267794, 8983.088867, 0.001178, 4
805917.504000, 2, 7402006, -4.296990, 5139190, 340.973511, 339.638921, 8974.052734, 0.000599, 2
805918.504000, 6, 7401616, -4.309928, 5140362, 341.390208, 340.054231, 8963.882812, 0.001543, 6
